ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Month_Name,Quarter,Net_Cash_Flow,Cash_Utilization_Rate,Cash_Risk
ATM_0012,2023-03-24,Friday,Afternoon,39247,13844,Gas Station,0,0,58936,Rainy,0,23824,2023,3,March,1,25403,66.59257499660649,Normal
ATM_0014,2022-05-09,Monday,Night,43926,12595,Standalone,0,0,143962,Snowy,3,36461,2022,5,May,2,31331,30.51221850210472,Normal
ATM_0015,2022-09-05,Monday,Morning,51746,8840,Supermarket,0,1,101398,Clear,3,49279,2022,9,September,3,42906,51.03256474486676,Normal
ATM_0049,2022-09-22,Thursday,Morning,50098,7951,Gas Station,0,0,124436,Clear,3,34436,2022,9,September,3,42147,40.26005336076376,Normal
ATM_0033,2022-12-18,Sunday,Afternoon,60906,1864,Bank Branch,0,0,125252,Cloudy,5,53327,2022,12,December,4,59042,48.62676843483537,Normal
ATM_0031,2023-01-12,Thursday,Morning,50836,15174,Bank Branch,0,0,75719,Rainy,3,38803,2023,1,January,1,35662,67.13770652016007,Normal
ATM_0049,2023-10-11,Wednesday,Morning,70663,5285,Mall,0,0,127538,Snowy,1,58302,2023,10,October,4,65378,55.40544778811021,Normal
ATM_0026,2023-02-22,Wednesday,Afternoon,56678,13305,Bank Branch,0,0,113350,Cloudy,1,40055,2023,2,February,1,43373,50.00264666960741,Normal
ATM_0014,2022-09-22,Thursday,Afternoon,45929,11272,Bank Branch,0,0,86995,Snowy,5,38495,2022,9,September,3,34657,52.79498821771366,Normal
ATM_0026,2022-06-13,Monday,Afternoon,66244,13970,Gas Station,0,0,110394,Rainy,3,54788,2022,6,June,2,52274,60.00688443212493,Normal
ATM_0044,2022-06-30,Thursday,Afternoon,31334,16316,Standalone,0,0,116148,Rainy,0,15801,2022,6,June,2,15018,26.977649206185212,Normal
ATM_0003,2022-08-27,Saturday,Afternoon,48664,7210,Gas Station,0,0,105047,Clear,0,51885,2022,8,August,3,41454,46.32593029786667,Normal
ATM_0035,2023-12-11,Monday,Evening,43766,7839,Bank Branch,0,0,102431,Snowy,0,36712,2023,12,December,4,35927,42.72729935273501,Normal
ATM_0014,2023-04-02,Sunday,Morning,59840,3849,Standalone,0,0,124914,Rainy,1,66522,2023,4,April,2,55991,47.90495861152473,Normal
ATM_0044,2022-05-07,Saturday,Afternoon,64615,8658,Supermarket,0,0,159974,Cloudy,5,52933,2022,5,May,2,55957,40.39093852751072,Normal
ATM_0050,2022-03-26,Saturday,Afternoon,61192,10329,Standalone,0,0,84465,Clear,2,47363,2022,3,March,1,50863,72.44657550464689,Normal
ATM_0030,2022-08-13,Saturday,Night,33951,9490,Mall,0,0,81579,Snowy,5,27875,2022,8,August,3,24461,41.61732798882065,Normal
ATM_0044,2022-04-27,Wednesday,Night,55822,0,Gas Station,0,0,100338,Cloudy,4,66076,2022,4,April,2,55822,55.63395722458092,Normal
ATM_0002,2023-10-31,Tuesday,Night,38808,17011,Standalone,0,0,158855,Snowy,2,18491,2023,10,October,4,21797,24.4298259418967,Normal
ATM_0020,2023-12-09,Saturday,Afternoon,44610,1388,Mall,0,0,102337,Rainy,3,44607,2023,12,December,4,43222,43.59127197396836,Normal
ATM_0040,2023-11-16,Thursday,Afternoon,46918,14326,Gas Station,0,0,88266,Snowy,1,28043,2023,11,November,4,32592,53.15523531144495,Normal
ATM_0046,2022-05-29,Sunday,Night,60166,11325,Bank Branch,0,0,104826,Cloudy,4,50467,2022,5,May,2,48841,57.39606586152291,Normal
ATM_0034,2023-01-07,Saturday,Afternoon,26626,9495,Standalone,0,0,87996,Rainy,4,18394,2023,1,January,1,17131,30.258193554252465,Normal
ATM_0036,2022-08-07,Sunday,Morning,38095,11586,Bank Branch,0,0,65016,Cloudy,5,27971,2022,8,August,3,26509,58.5932693490833,Normal
ATM_0044,2023-06-15,Thursday,Afternoon,61842,19109,Bank Branch,0,0,82838,Snowy,0,55780,2023,6,June,2,42733,74.65414423332287,High Risk
ATM_0016,2022-06-18,Saturday,Morning,77816,2334,Supermarket,0,0,80876,Cloudy,2,81497,2022,6,June,2,75482,96.21643009050894,High Risk
ATM_0024,2022-03-24,Thursday,Morning,36759,4598,Bank Branch,0,0,128294,Cloudy,3,36900,2022,3,March,1,32161,28.652158323849907,Normal
ATM_0028,2023-10-27,Friday,Night,30928,9390,Mall,0,0,97777,Cloudy,1,18937,2023,10,October,4,21538,31.63116070241468,Normal
ATM_0020,2023-05-22,Monday,Night,45272,5581,Gas Station,0,0,108757,Snowy,4,31660,2023,5,May,2,39691,41.626745864634,Normal
ATM_0037,2023-11-26,Sunday,Night,70130,9885,Bank Branch,0,0,110073,Snowy,5,54536,2023,11,November,4,60245,63.71226367955811,Normal
ATM_0040,2022-04-02,Saturday,Morning,61371,6114,Bank Branch,0,0,86198,Rainy,2,57395,2022,4,April,2,55257,71.19770760342467,High Risk
ATM_0010,2023-04-26,Wednesday,Night,56949,11831,Bank Branch,0,0,73584,Snowy,2,54588,2023,4,April,2,45118,77.39318330071755,High Risk
ATM_0037,2023-02-15,Wednesday,Afternoon,79072,1172,Gas Station,0,0,115592,Cloudy,1,68688,2023,2,February,1,77900,68.4061180704547,Normal
ATM_0039,2023-09-11,Monday,Evening,35693,3675,Supermarket,0,0,74364,Snowy,0,37959,2023,9,September,3,32018,47.99768705287505,Normal
ATM_0013,2023-07-24,Monday,Evening,50908,18379,Standalone,0,0,97409,Snowy,3,38095,2023,7,July,3,32529,52.26211130388363,Normal
ATM_0024,2023-03-22,Wednesday,Evening,67900,9570,Bank Branch,0,0,130586,Clear,4,62091,2023,3,March,1,58330,51.99638552371617,Normal
ATM_0032,2022-08-11,Thursday,Morning,56794,11485,Mall,0,0,121607,Clear,0,49069,2022,8,August,3,45309,46.702903615745804,Normal
ATM_0043,2022-05-30,Monday,Night,56607,13380,Bank Branch,0,0,96639,Cloudy,1,57082,2022,5,May,2,43227,58.57573029522243,Normal
ATM_0044,2022-06-21,Tuesday,Evening,28056,3981,Gas Station,0,0,126532,Cloudy,1,22588,2022,6,June,2,24075,22.173047134321752,Normal
ATM_0047,2023-12-23,Saturday,Afternoon,70487,8458,Bank Branch,0,1,84430,Rainy,2,76882,2023,12,December,4,62029,83.48572782186426,High Risk
ATM_0033,2023-04-08,Saturday,Evening,66189,5735,Supermarket,0,0,65366,Clear,3,72757,2023,4,April,2,60454,101.25906434537832,High Risk
ATM_0043,2023-02-05,Sunday,Morning,36092,3349,Mall,0,0,104578,Clear,4,27958,2023,2,February,1,32743,34.5120388609459,Normal
ATM_0001,2022-11-06,Sunday,Night,28044,12472,Gas Station,0,0,72323,Clear,5,11500,2022,11,November,4,15572,38.77604634763492,Normal
ATM_0029,2022-08-01,Monday,Afternoon,69472,9084,Gas Station,0,0,115270,Cloudy,4,73570,2022,8,August,3,60388,60.2689338075822,Normal
ATM_0037,2023-10-06,Friday,Afternoon,64398,4212,Gas Station,0,0,117645,Snowy,5,67640,2023,10,October,4,60186,54.739257937013896,Normal
ATM_0018,2022-04-04,Monday,Night,28623,3149,Gas Station,0,0,139279,Clear,4,25673,2022,4,April,2,25474,20.55083680956928,Normal
ATM_0013,2023-05-23,Tuesday,Morning,66677,10512,Gas Station,0,0,110547,Snowy,5,47229,2023,5,May,2,56165,60.31552190471021,Normal
ATM_0036,2022-04-21,Thursday,Morning,36558,11069,Standalone,0,0,78662,Cloudy,1,24025,2022,4,April,2,25489,46.47479087742493,Normal
ATM_0046,2022-10-06,Thursday,Night,33577,14686,Gas Station,0,1,91501,Snowy,2,37278,2022,10,October,4,18891,36.6957738166796,Normal
ATM_0032,2022-08-07,Sunday,Afternoon,41281,12117,Supermarket,0,0,83759,Clear,5,32388,2022,8,August,3,29164,49.28544992179945,Normal
ATM_0050,2023-12-30,Saturday,Evening,40128,18862,Bank Branch,0,0,72464,Clear,5,25909,2023,12,December,4,21266,55.37646279531906,Normal
ATM_0022,2023-02-03,Friday,Night,73504,25683,Standalone,0,1,128629,Clear,4,58912,2023,2,February,1,47821,57.14418987942066,Normal
ATM_0013,2023-03-30,Thursday,Evening,63885,11800,Gas Station,0,0,66038,Rainy,3,51223,2023,3,March,1,52085,96.73975589811926,Normal
ATM_0018,2022-09-09,Friday,Evening,67283,8391,Standalone,0,0,102531,Cloudy,4,63512,2022,9,September,3,58892,65.62210453423842,Normal
ATM_0021,2023-09-26,Tuesday,Afternoon,38774,16678,Supermarket,0,0,92970,Rainy,5,19766,2023,9,September,3,22096,41.705926643003124,Normal
ATM_0021,2022-03-01,Tuesday,Afternoon,54327,13795,Bank Branch,0,0,111101,Cloudy,2,41310,2022,3,March,1,40532,48.898749786230546,Normal
ATM_0026,2023-09-15,Friday,Afternoon,70114,6192,Standalone,0,1,90429,Snowy,1,66155,2023,9,September,3,63922,77.53486160413142,Normal
ATM_0023,2022-09-15,Thursday,Night,66587,8594,Supermarket,0,0,83627,Clear,1,49442,2022,9,September,3,57993,79.62380570868261,Normal
ATM_0007,2023-12-04,Monday,Evening,33519,13371,Gas Station,0,0,99707,Rainy,4,21066,2023,12,December,4,20148,33.61749927286951,Normal
ATM_0029,2022-03-07,Monday,Morning,41327,9538,Supermarket,0,0,84962,Rainy,2,39309,2022,3,March,1,31789,48.64174572161672,Normal
ATM_0020,2023-03-06,Monday,Evening,50091,17530,Gas Station,0,0,73930,Snowy,4,27394,2023,3,March,1,32561,67.7546327607196,Normal
ATM_0004,2022-08-06,Saturday,Night,56450,12156,Gas Station,0,0,80261,Snowy,3,44973,2022,8,August,3,44294,70.33303846201767,Normal
ATM_0028,2023-08-20,Sunday,Morning,36482,8901,Mall,0,0,113159,Rainy,1,32014,2023,8,August,3,27581,32.23959207840296,Normal
ATM_0008,2022-12-13,Tuesday,Morning,60975,7351,Bank Branch,0,0,82958,Cloudy,5,48089,2022,12,December,4,53624,73.50104872345042,Normal
ATM_0021,2022-12-26,Monday,Night,31071,10497,Supermarket,0,0,124336,Clear,5,19821,2022,12,December,4,20574,24.989544460172436,Normal
ATM_0037,2023-10-17,Tuesday,Morning,79967,17548,Mall,0,0,84708,Snowy,0,71328,2023,10,October,4,62419,94.40312603296029,High Risk
ATM_0021,2023-06-18,Sunday,Afternoon,52085,19073,Bank Branch,0,0,101744,Rainy,4,45045,2023,6,June,2,33012,51.192207894323005,Normal
ATM_0027,2023-11-09,Thursday,Night,67848,14684,Mall,0,0,110761,Rainy,4,67617,2023,11,November,4,53164,61.256218344001944,Normal
ATM_0021,2022-11-20,Sunday,Morning,26619,11251,Mall,0,0,116522,Snowy,3,16669,2022,11,November,4,15368,22.84461303444843,Normal
ATM_0013,2023-06-16,Friday,Morning,67068,8348,Mall,0,1,118706,Clear,0,67400,2023,6,June,2,58720,56.499250248513135,Normal
ATM_0012,2022-10-29,Saturday,Evening,49381,6797,Gas Station,0,0,108397,Clear,2,50648,2022,10,October,4,42584,45.55568881057594,Normal
ATM_0036,2022-02-26,Saturday,Night,56720,22375,Mall,0,0,97771,Clear,1,46437,2022,2,February,1,34345,58.013112272555254,Normal
ATM_0026,2023-10-03,Tuesday,Evening,48505,11155,Mall,0,0,105624,Snowy,0,48375,2023,10,October,4,37350,45.92232825872908,Normal
ATM_0037,2022-04-08,Friday,Afternoon,51007,6950,Supermarket,0,0,82366,Cloudy,0,48841,2022,4,April,2,44057,61.927251535827885,Normal
ATM_0033,2023-03-20,Monday,Night,44372,9615,Mall,0,0,81168,Clear,5,40157,2023,3,March,1,34757,54.66686378868519,Normal
ATM_0020,2023-09-17,Sunday,Afternoon,64984,12753,Supermarket,0,0,119253,Rainy,4,62055,2023,9,September,3,52231,54.49254945368251,Normal
ATM_0046,2023-01-10,Tuesday,Morning,73108,4235,Gas Station,0,1,92159,Clear,4,86833,2023,1,January,1,68873,79.32811770961057,Normal
ATM_0028,2022-03-27,Sunday,Afternoon,52401,13781,Supermarket,0,0,89862,Rainy,0,54249,2022,3,March,1,38620,58.312746210856645,Normal
ATM_0049,2022-07-19,Tuesday,Evening,70579,9653,Supermarket,0,0,113890,Rainy,0,67370,2022,7,July,3,60926,61.97120028097287,Normal
ATM_0037,2022-09-29,Thursday,Morning,55412,14096,Mall,0,1,134833,Rainy,3,59616,2022,9,September,3,41316,41.09676414527601,Normal
ATM_0044,2022-03-16,Wednesday,Night,57704,9813,Gas Station,0,0,53039,Snowy,3,50766,2022,3,March,1,47891,108.7954146948472,Normal
ATM_0010,2023-04-05,Wednesday,Evening,67346,6249,Supermarket,0,0,69885,Cloudy,0,64305,2023,4,April,2,61097,96.36688845961223,High Risk
ATM_0005,2023-12-09,Saturday,Afternoon,52530,10103,Gas Station,0,0,78625,Rainy,5,36434,2023,12,December,4,42427,66.8108108108108,Normal
ATM_0003,2023-10-28,Saturday,Afternoon,66090,11896,Mall,0,1,94440,Snowy,0,76159,2023,10,October,4,54194,69.98094027954257,Normal
ATM_0028,2022-11-22,Tuesday,Night,75858,9165,Mall,0,0,132623,Clear,4,79717,2022,11,November,4,66693,57.198223535887436,Normal
ATM_0028,2022-02-19,Saturday,Morning,47901,10982,Supermarket,0,0,123990,Clear,5,44287,2022,2,February,1,36919,38.632954270505685,Normal
ATM_0047,2022-05-15,Sunday,Afternoon,62687,14364,Supermarket,0,0,91236,Rainy,1,63300,2022,5,May,2,48323,68.70862378885528,Normal
ATM_0004,2022-07-06,Wednesday,Evening,29294,7924,Standalone,0,0,108266,Cloudy,4,20914,2022,7,July,3,21370,27.05743261965899,Normal
ATM_0047,2022-05-19,Thursday,Morning,58958,7804,Gas Station,0,0,76447,Rainy,0,51229,2022,5,May,2,51154,77.12271246746111,Normal
ATM_0019,2023-11-10,Friday,Evening,55499,13856,Supermarket,0,0,81032,Clear,0,35468,2023,11,November,4,41643,68.49022608352256,Normal
ATM_0038,2023-12-22,Friday,Night,37860,1100,Mall,0,0,104287,Cloudy,4,40119,2023,12,December,4,36760,36.30366200964646,Normal
ATM_0004,2022-10-23,Sunday,Evening,56147,9142,Mall,0,0,87177,Clear,0,47829,2022,10,October,4,47005,64.40574922284547,Normal
ATM_0010,2022-02-20,Sunday,Afternoon,27579,6505,Gas Station,0,0,80016,Clear,3,25849,2022,2,February,1,21074,34.466856628674265,Normal
ATM_0018,2022-04-16,Saturday,Morning,43120,19675,Standalone,0,0,65065,Cloudy,0,22683,2022,4,April,2,23445,66.27218934911244,Normal
ATM_0035,2023-12-20,Wednesday,Morning,50872,6511,Supermarket,0,0,99860,Clear,2,38381,2023,12,December,4,44361,50.943320648908475,Normal
ATM_0003,2023-07-20,Thursday,Afternoon,30519,1909,Standalone,0,0,94229,Snowy,2,26590,2023,7,July,3,28610,32.38811830752741,Normal
ATM_0018,2023-08-03,Thursday,Evening,43968,7387,Mall,0,0,95751,Clear,4,42426,2023,8,August,3,36581,45.919102672556946,Normal
ATM_0044,2022-12-07,Wednesday,Morning,38003,8145,Gas Station,0,0,85524,Cloudy,2,37904,2022,12,December,4,29858,44.43548009915345,Normal
ATM_0022,2023-02-12,Sunday,Night,38891,10123,Supermarket,0,0,97955,Snowy,4,29504,2023,2,February,1,28768,39.70292481241386,Normal
ATM_0042,2022-02-11,Friday,Night,39202,12008,Standalone,0,0,141103,Snowy,0,28182,2022,2,February,1,27194,27.782541831144624,Normal
ATM_0020,2022-05-27,Friday,Morning,36877,13343,Standalone,0,0,113935,Cloudy,5,28019,2022,5,May,2,23534,32.36670031158116,Normal
ATM_0029,2023-03-18,Saturday,Afternoon,53081,9800,Standalone,0,0,91310,Snowy,3,38861,2023,3,March,1,43281,58.13273464023656,Normal
ATM_0026,2023-02-04,Saturday,Morning,38525,7030,Supermarket,0,0,122137,Rainy,0,39354,2023,2,February,1,31495,31.542448234359778,Normal
ATM_0007,2023-02-05,Sunday,Evening,72044,9114,Gas Station,0,0,104146,Cloudy,0,58799,2023,2,February,1,62930,69.17596451135906,Normal
ATM_0031,2022-10-28,Friday,Night,45472,14215,Supermarket,0,0,104172,Clear,1,35178,2022,10,October,4,31257,43.650885074684176,Normal
ATM_0044,2023-02-01,Wednesday,Afternoon,39031,14201,Supermarket,0,0,93898,Cloudy,0,24380,2023,2,February,1,24830,41.56744552599629,Normal
ATM_0008,2023-02-04,Saturday,Night,68252,6021,Bank Branch,0,0,85106,Cloudy,3,58760,2023,2,February,1,62231,80.19646088407399,High Risk
ATM_0001,2022-07-14,Thursday,Evening,62850,18980,Supermarket,0,0,73396,Snowy,3,58911,2022,7,July,3,43870,85.63136955692408,High Risk
ATM_0036,2023-09-01,Friday,Night,68952,1729,Gas Station,0,0,110480,Clear,3,68569,2023,9,September,3,67223,62.4112961622013,Normal
ATM_0024,2023-01-23,Monday,Afternoon,53858,10955,Gas Station,0,0,85301,Snowy,0,38494,2023,1,January,1,42903,63.1387674235941,Normal
ATM_0011,2022-03-06,Sunday,Evening,58242,13359,Gas Station,0,1,98087,Rainy,0,49699,2022,3,March,1,44883,59.37789921192411,Normal
ATM_0046,2022-06-01,Wednesday,Evening,53250,12873,Bank Branch,0,0,92041,Rainy,2,50240,2022,6,June,2,40377,57.85465173129366,Normal
ATM_0010,2022-12-16,Friday,Night,31492,11495,Mall,0,0,106362,Snowy,5,30203,2022,12,December,4,19997,29.60831876045956,Normal
ATM_0034,2023-09-27,Wednesday,Evening,49367,13695,Supermarket,0,0,96281,Clear,3,34041,2023,9,September,3,35672,51.27387542713515,Normal
ATM_0012,2022-04-21,Thursday,Evening,43191,14447,Mall,0,0,122118,Rainy,0,21128,2022,4,April,2,28744,35.36825038077925,Normal
ATM_0041,2023-01-04,Wednesday,Afternoon,58502,3753,Standalone,0,0,100543,Clear,1,59558,2023,1,January,1,54749,58.18604974985827,Normal
ATM_0047,2022-05-02,Monday,Evening,46970,13846,Standalone,0,1,90828,Clear,2,38057,2022,5,May,2,33124,51.71312811027436,Normal
ATM_0040,2023-10-01,Sunday,Afternoon,67458,8714,Standalone,0,0,75311,Rainy,1,49940,2023,10,October,4,58744,89.57257239978223,Normal
ATM_0009,2023-12-30,Saturday,Morning,26398,13343,Mall,0,0,73375,Rainy,4,14215,2023,12,December,4,13055,35.976831345826234,Normal
ATM_0018,2022-09-22,Thursday,Afternoon,56519,13244,Mall,0,0,106772,Snowy,5,52205,2022,9,September,3,43275,52.934289888734874,Normal
ATM_0042,2022-03-18,Friday,Evening,33710,1561,Mall,0,0,95177,Cloudy,4,31879,2022,3,March,1,32149,35.418220788635914,Normal
ATM_0015,2022-09-29,Thursday,Afternoon,27671,6962,Gas Station,0,0,87386,Cloudy,4,28568,2022,9,September,3,20709,31.66525530405328,Normal
ATM_0049,2023-07-12,Wednesday,Afternoon,82104,18328,Standalone,0,0,114618,Rainy,0,79902,2023,7,July,3,63776,71.63272784379416,Normal
ATM_0008,2023-03-14,Tuesday,Afternoon,32998,15382,Bank Branch,0,0,118559,Cloudy,4,25716,2023,3,March,1,17616,27.832555942610853,Normal
ATM_0037,2023-11-29,Wednesday,Morning,47729,15695,Supermarket,0,0,91055,Clear,0,30023,2023,11,November,4,32034,52.41776947998462,Normal
ATM_0044,2023-08-04,Friday,Night,31023,14889,Bank Branch,0,0,98295,Rainy,3,17654,2023,8,August,3,16134,31.561117045627956,Normal
ATM_0023,2023-04-20,Thursday,Night,59026,9283,Bank Branch,0,0,131392,Snowy,4,44042,2023,4,April,2,49743,44.92358743302484,Normal
ATM_0031,2023-04-08,Saturday,Evening,35674,7359,Standalone,0,0,85231,Cloudy,1,36393,2023,4,April,2,28315,41.85566284567822,Normal
ATM_0050,2023-12-21,Thursday,Evening,53560,5795,Supermarket,0,0,98583,Rainy,1,49974,2023,12,December,4,47765,54.329854031628166,Normal
ATM_0048,2023-05-21,Sunday,Afternoon,67631,2876,Standalone,0,0,109668,Rainy,1,67096,2023,5,May,2,64755,61.66885508990772,Normal
ATM_0041,2022-11-26,Saturday,Afternoon,40834,12023,Standalone,0,0,101296,Cloudy,4,22721,2022,11,November,4,28811,40.31156215447796,Normal
ATM_0044,2023-07-25,Tuesday,Afternoon,69924,11737,Supermarket,0,0,85891,Clear,1,69110,2023,7,July,3,58187,81.41015938806162,High Risk
ATM_0017,2022-12-11,Sunday,Evening,51480,7901,Bank Branch,0,0,86463,Rainy,4,46418,2022,12,December,4,43579,59.53991880920162,Normal
ATM_0031,2022-06-12,Sunday,Morning,65959,7925,Standalone,0,0,60382,Cloudy,3,62578,2022,6,June,2,58034,109.23619621741578,High Risk
ATM_0025,2023-01-23,Monday,Morning,44541,1630,Supermarket,0,0,80232,Cloudy,2,48391,2023,1,January,1,42911,55.51525575830093,Normal
ATM_0021,2023-12-25,Monday,Night,44564,17719,Mall,1,0,78542,Rainy,0,39820,2023,12,December,4,26845,56.73906954241043,Normal
ATM_0041,2023-04-29,Saturday,Evening,50186,13888,Bank Branch,0,0,121878,Rainy,5,33907,2023,4,April,2,36298,41.17724281658708,Normal
ATM_0025,2023-07-23,Sunday,Evening,55395,14243,Supermarket,0,0,80869,Snowy,5,39411,2023,7,July,3,41152,68.49967230953766,Normal
ATM_0009,2023-02-10,Friday,Afternoon,41303,5984,Mall,0,0,115452,Clear,3,29262,2023,2,February,1,35319,35.77504070955895,Normal
ATM_0019,2023-12-30,Saturday,Morning,30774,9663,Standalone,0,0,88648,Snowy,1,25912,2023,12,December,4,21111,34.71482718166231,Normal
ATM_0001,2023-10-13,Friday,Morning,53650,7805,Mall,0,0,75014,Clear,2,40505,2023,10,October,4,45845,71.51998293651852,Normal
ATM_0019,2022-12-31,Saturday,Afternoon,30090,4114,Supermarket,1,0,95872,Cloudy,2,35692,2022,12,December,4,25976,31.38559746328438,Normal
ATM_0023,2023-12-26,Tuesday,Night,51814,6207,Standalone,0,0,121168,Rainy,1,54835,2023,12,December,4,45607,42.762115410009244,Normal
ATM_0005,2023-09-02,Saturday,Night,47537,11878,Mall,0,0,95713,Snowy,1,43979,2023,9,September,3,35659,49.66618954582972,Normal
ATM_0015,2022-09-06,Tuesday,Evening,55904,9963,Supermarket,0,1,116276,Rainy,4,61369,2022,9,September,3,45941,48.078709277924936,Normal
ATM_0028,2023-09-23,Saturday,Night,37719,1150,Mall,0,0,80532,Clear,5,40930,2023,9,September,3,36569,46.83728207420653,Normal
ATM_0014,2023-10-11,Wednesday,Evening,66033,4731,Bank Branch,0,0,101311,Cloudy,2,57596,2023,10,October,4,61302,65.17850973734343,Normal
ATM_0048,2023-12-30,Saturday,Evening,43962,12225,Supermarket,0,0,111036,Clear,5,36400,2023,12,December,4,31737,39.59256457365179,Normal
ATM_0034,2023-06-21,Wednesday,Morning,58685,9016,Gas Station,0,0,69356,Clear,5,40251,2023,6,June,2,49669,84.6141646000346,Normal
ATM_0009,2022-04-29,Friday,Evening,57672,10406,Supermarket,0,0,89013,Cloudy,4,56582,2022,4,April,2,47266,64.79053621381146,Normal
ATM_0017,2022-08-11,Thursday,Night,63886,0,Gas Station,0,1,98714,Rainy,4,68694,2022,8,August,3,63886,64.71827704277003,Normal
ATM_0009,2023-05-18,Thursday,Evening,57872,3629,Supermarket,0,0,71525,Rainy,1,45255,2023,5,May,2,54243,80.9115693813352,Normal
ATM_0008,2022-06-14,Tuesday,Afternoon,85729,3203,Bank Branch,0,0,133010,Snowy,2,68463,2022,6,June,2,82526,64.45304864295917,Normal
ATM_0036,2022-02-11,Friday,Night,58501,16682,Mall,0,0,77078,Rainy,5,45840,2022,2,February,1,41819,75.89844054075093,Normal
ATM_0008,2022-11-16,Wednesday,Afternoon,42346,15509,Gas Station,0,0,110302,Snowy,3,29388,2022,11,November,4,26837,38.39096299251147,Normal
ATM_0031,2023-05-24,Wednesday,Evening,53327,11608,Mall,0,0,97150,Rainy,3,52537,2023,5,May,2,41719,54.891405043746786,Normal
ATM_0025,2023-02-25,Saturday,Evening,62721,14722,Gas Station,0,0,108569,Cloudy,3,42314,2023,2,February,1,47999,57.77063434313662,Normal
ATM_0046,2022-05-23,Monday,Afternoon,41744,14216,Supermarket,0,0,128472,Clear,1,34677,2022,5,May,2,27528,32.49268323058721,Normal
ATM_0044,2023-10-23,Monday,Afternoon,20893,5603,Mall,0,0,83549,Rainy,4,18511,2023,10,October,4,15290,25.00688218889514,Normal
ATM_0027,2023-07-05,Wednesday,Afternoon,19522,9147,Gas Station,0,0,109265,Snowy,3,17619,2023,7,July,3,10375,17.866654463917996,Normal
ATM_0009,2023-03-13,Monday,Evening,61703,11595,Bank Branch,0,0,135228,Rainy,0,60986,2023,3,March,1,50108,45.628863844765874,Normal
ATM_0020,2023-01-04,Wednesday,Night,40304,10289,Supermarket,0,0,75745,Clear,3,27074,2023,1,January,1,30015,53.21011287873787,Normal
ATM_0026,2023-11-07,Tuesday,Night,63512,9397,Mall,0,0,107156,Snowy,1,63655,2023,11,November,4,54115,59.2705961402068,Normal
ATM_0007,2022-07-06,Wednesday,Afternoon,45299,12932,Standalone,0,0,107948,Snowy,1,37978,2022,7,July,3,32367,41.96372327416905,Normal
ATM_0022,2023-06-18,Sunday,Evening,35080,13297,Supermarket,0,0,137257,Clear,0,29475,2023,6,June,2,21783,25.557895043604333,Normal
ATM_0034,2023-11-05,Sunday,Evening,25807,20064,Gas Station,0,0,112113,Rainy,2,7566,2023,11,November,4,5743,23.01874002122858,Normal
ATM_0012,2022-05-02,Monday,Morning,49255,5893,Gas Station,0,0,138208,Cloudy,4,41190,2022,5,May,2,43362,35.63831326695994,Normal
ATM_0044,2022-04-01,Friday,Night,39466,4009,Mall,0,0,100306,Rainy,3,32590,2022,4,April,2,35457,39.345602456483164,Normal
ATM_0017,2023-10-03,Tuesday,Morning,66333,11459,Mall,0,0,98884,Snowy,4,51766,2023,10,October,4,54874,67.08163100198212,Normal
ATM_0023,2023-01-06,Friday,Evening,46097,9252,Supermarket,0,1,101780,Rainy,0,42944,2023,1,January,1,36845,45.290823344468464,Normal
ATM_0040,2022-09-10,Saturday,Night,44111,7173,Supermarket,0,0,114304,Clear,1,34116,2022,9,September,3,36938,38.59095044792833,Normal
ATM_0049,2023-02-24,Friday,Afternoon,69492,9856,Gas Station,0,0,73243,Cloudy,1,50795,2023,2,February,1,59636,94.8786914790492,Normal
ATM_0032,2023-02-14,Tuesday,Night,25214,16091,Gas Station,0,0,92539,Cloudy,3,12655,2023,2,February,1,9123,27.246890500221525,Normal
ATM_0024,2023-08-05,Saturday,Afternoon,44064,12023,Standalone,0,0,86046,Cloudy,0,40891,2023,8,August,3,32041,51.20981800432327,Normal
ATM_0014,2022-11-13,Sunday,Morning,34201,3035,Gas Station,0,0,87165,Clear,4,33152,2022,11,November,4,31166,39.23707910285091,Normal
ATM_0023,2022-08-14,Sunday,Morning,52686,6757,Supermarket,0,0,100610,Snowy,1,43150,2022,8,August,3,45929,52.366563959844946,Normal
ATM_0028,2023-05-19,Friday,Afternoon,41932,13920,Bank Branch,0,0,98791,Clear,5,31985,2023,5,May,2,28012,42.445162008685,Normal
ATM_0032,2023-02-20,Monday,Morning,56613,8726,Standalone,0,0,90366,Clear,0,47708,2023,2,February,1,47887,62.64856251244937,Normal
ATM_0005,2022-03-25,Friday,Afternoon,37770,8172,Supermarket,0,0,67939,Snowy,4,34562,2022,3,March,1,29598,55.59398872517994,Normal
ATM_0001,2022-11-12,Saturday,Evening,53362,7740,Bank Branch,0,0,145431,Cloudy,2,45094,2022,11,November,4,45622,36.69231456842076,Normal
ATM_0032,2023-09-26,Tuesday,Afternoon,25276,13925,Mall,0,0,102179,Clear,0,16383,2023,9,September,3,11351,24.736981180085927,Normal
ATM_0001,2023-06-22,Thursday,Night,55033,0,Mall,0,0,138880,Cloudy,2,48968,2023,6,June,2,55033,39.62629608294931,Normal
